meter_id,time,value,anomaly
86,01.03 03:00,671.39,0
86,01.03 04:00,0.0,1
86,01.03 05:00,545.22,0
86,01.03 06:00,365.42,0
86,01.03 07:00,135.61,0
86,01.03 08:00,512.31,0
86,01.03 09:00,371.06,0
86,01.03 10:00,613.56,0
86,01.03 11:00,494.06,0
86,01.03 12:00,221.54,0
86,01.03 13:00,5.79,1
86,01.03 14:00,439.52,0
86,01.03 15:00,482.7,0
86,01.03 16:00,556.21,0
86,01.03 17:00,389.13,0
86,01.03 18:00,590.6,0
86,01.03 19:00,493.94,0
86,01.03 20:00,514.95,0
86,01.03 21:00,577.9,0
86,01.03 22:00,408.36,0
86,01.03 23:00,530.66,0
86,02.03 00:00,236.08,0
86,02.03 01:00,472.01,0
86,02.03 02:00,390.02,0
86,02.03 03:00,375.08,0
86,02.03 04:00,436.06,0
86,02.03 05:00,279.55,0
86,02.03 06:00,0.0,1
86,02.03 07:00,632.76,0
86,02.03 08:00,326.45,0
86,02.03 09:00,403.66,0
86,02.03 10:00,625.95,0
86,02.03 11:00,467.09,0
86,02.03 12:00,377.55,0
86,02.03 13:00,456.68,0
86,02.03 14:00,447.34,0
86,02.03 15:00,458.8,0
86,02.03 16:00,248.65,0
86,02.03 17:00,391.85,0
86,02.03 18:00,323.3,0
86,02.03 19:00,257.69,0
86,02.03 20:00,239.84,0
86,02.03 21:00,490.76,0
86,02.03 22:00,578.6,0
86,02.03 23:00,513.3,0
86,03.03 00:00,136.01,0
86,03.03 01:00,504.67,0
86,03.03 02:00,382.9,0
86,03.03 03:00,268.41,0
86,03.03 04:00,535.02,0
86,03.03 05:00,557.64,0
86,03.03 06:00,302.64,0
86,03.03 07:00,590.21,0
86,03.03 08:00,447.83,0
86,03.03 09:00,9.13,1
86,03.03 10:00,0.0,1
86,03.03 11:00,436.63,0
86,03.03 12:00,346.05,0
86,03.03 13:00,86.1,0
86,03.03 14:00,330.56,0
86,03.03 15:00,524.05,0
86,03.03 16:00,546.54,0
86,03.03 17:00,610.72,0
86,03.03 18:00,562.64,0
86,03.03 19:00,514.45,0
86,03.03 20:00,602.95,0
86,03.03 21:00,533.45,0
86,03.03 22:00,319.17,0
86,03.03 23:00,522.55,0
86,04.03 00:00,515.32,0
86,04.03 01:00,480.63,0
86,04.03 02:00,511.89,0
86,04.03 03:00,105.44,0
86,04.03 04:00,530.69,0
86,04.03 05:00,228.53,0
86,04.03 06:00,612.55,0
86,04.03 07:00,0.0,1
86,04.03 08:00,317.41,0
86,04.03 09:00,308.04,0
86,04.03 10:00,365.12,0
86,04.03 11:00,636.01,0
86,04.03 12:00,327.52,0
86,04.03 13:00,558.99,0
86,04.03 14:00,407.04,0
86,04.03 15:00,527.79,0
86,04.03 16:00,415.75,0
86,04.03 17:00,493.25,0
86,04.03 18:00,496.51,0
86,04.03 19:00,423.8,0
86,04.03 20:00,220.7,0
86,04.03 21:00,472.0,0
86,04.03 22:00,485.85,0
86,04.03 23:00,424.71,0
86,05.03 00:00,176.96,0
86,05.03 01:00,403.77,0
86,05.03 02:00,196.21,0
86,05.03 03:00,525.32,0
86,05.03 04:00,296.61,0
86,05.03 05:00,654.59,0
86,05.03 06:00,450.0,0
86,05.03 07:00,478.77,0
86,05.03 08:00,223.41,0
86,05.03 09:00,456.95,0
86,05.03 10:00,531.54,0
86,05.03 11:00,381.32,0
86,05.03 12:00,102.42,0
86,05.03 13:00,461.41,0
86,05.03 14:00,594.3,0
86,05.03 15:00,362.09,0
86,05.03 16:00,468.51,0
86,05.03 17:00,545.72,0
86,05.03 18:00,447.41,0
86,05.03 19:00,529.21,0
86,05.03 20:00,201.33,0
86,05.03 21:00,531.64,0
86,05.03 22:00,618.19,0
86,05.03 23:00,324.39,0
86,06.03 00:00,541.52,0
86,06.03 01:00,375.8,0
86,06.03 02:00,419.69,0
86,06.03 03:00,256.8,0
86,06.03 04:00,422.86,0
86,06.03 05:00,590.94,0
86,06.03 06:00,592.57,0
86,06.03 07:00,268.24,0
86,06.03 08:00,399.03,0
86,06.03 09:00,382.83,0
86,06.03 10:00,425.68,0
86,06.03 11:00,453.11,0
86,06.03 12:00,359.46,0
86,06.03 13:00,0.0,1
86,06.03 14:00,462.93,0
86,06.03 15:00,507.49,0
86,06.03 16:00,577.13,0
86,06.03 17:00,624.71,0
86,06.03 18:00,242.68,0
86,06.03 19:00,321.08,0
86,06.03 20:00,457.31,0
86,06.03 21:00,346.17,0
86,06.03 22:00,185.86,0
86,06.03 23:00,501.44,0
86,07.03 00:00,133.14,0
86,07.03 01:00,617.35,0
86,07.03 02:00,282.41,0
86,07.03 03:00,173.13,0
86,07.03 04:00,507.78,0
86,07.03 05:00,449.46,0
86,07.03 06:00,564.3,0
86,07.03 07:00,459.78,0
86,07.03 08:00,10.66,1
86,07.03 09:00,0.0,1
86,07.03 10:00,247.78,0
86,07.03 11:00,508.5,0
86,07.03 12:00,425.7,0
86,07.03 13:00,572.06,0
86,07.03 14:00,205.39,0
86,07.03 15:00,546.75,0
86,07.03 16:00,81.72,0
86,07.03 17:00,584.29,0
86,07.03 18:00,467.9,0
86,07.03 19:00,317.81,0
86,07.03 20:00,447.19,0
86,07.03 21:00,341.66,0
86,07.03 22:00,627.76,0
86,07.03 23:00,521.08,0
86,08.03 00:00,570.46,0
86,08.03 01:00,381.42,0
86,08.03 02:00,492.1,0
86,08.03 03:00,256.37,0
86,08.03 04:00,408.64,0
86,08.03 05:00,561.53,0
86,08.03 06:00,409.96,0
86,08.03 07:00,318.47,0
86,08.03 08:00,522.75,0
86,08.03 09:00,173.58,0
86,08.03 10:00,532.65,0
86,08.03 11:00,363.25,0
86,08.03 12:00,530.05,0
86,08.03 13:00,307.46,0
86,08.03 14:00,558.94,0
86,08.03 15:00,633.07,0
86,08.03 16:00,207.87,0
86,08.03 17:00,496.23,0
86,08.03 18:00,578.75,0
86,08.03 19:00,499.8,0
86,08.03 20:00,503.14,0
86,08.03 21:00,586.14,0
86,08.03 22:00,307.78,0
86,08.03 23:00,683.15,0
86,09.03 00:00,536.27,0
86,09.03 01:00,169.24,0
86,09.03 02:00,651.31,0
86,09.03 03:00,532.98,0
86,09.03 04:00,474.56,0
86,09.03 05:00,281.33,0
86,09.03 06:00,576.56,0
86,09.03 07:00,582.04,0
86,09.03 08:00,415.68,0
86,09.03 09:00,639.44,0
86,09.03 10:00,594.94,0
86,09.03 11:00,134.72,0
86,09.03 12:00,645.72,0
86,09.03 13:00,356.55,0
86,09.03 14:00,370.5,0
86,09.03 15:00,634.17,0
86,09.03 16:00,97.54,0
86,09.03 17:00,200.68,0
86,09.03 18:00,464.69,0
86,09.03 19:00,309.22,0
86,09.03 20:00,115.36,0
86,09.03 21:00,199.27,0
86,09.03 22:00,212.4,0
86,09.03 23:00,110.1,0
86,10.03 00:00,532.13,0
86,10.03 01:00,383.46,0
86,10.03 02:00,620.96,0
86,10.03 03:00,281.43,0
86,10.03 04:00,537.05,0
86,10.03 05:00,513.14,0
86,10.03 06:00,112.74,0
86,10.03 07:00,325.78,0
86,10.03 08:00,523.14,0
86,10.03 09:00,616.88,0
86,10.03 10:00,163.28,0
86,10.03 11:00,332.52,0
86,10.03 12:00,234.41,0
86,10.03 13:00,244.3,0
86,10.03 14:00,582.5,0
86,10.03 15:00,644.06,0
86,10.03 16:00,529.27,0
86,10.03 17:00,284.58,0
86,10.03 18:00,112.16,0
86,10.03 19:00,611.24,0
86,10.03 20:00,254.84,0
86,10.03 21:00,117.19,0
86,10.03 22:00,310.27,0
86,10.03 23:00,421.79,0
86,11.03 00:00,598.48,0
86,11.03 01:00,529.39,0
86,11.03 02:00,512.54,0
86,11.03 03:00,626.63,0
86,11.03 04:00,87.61,0
86,11.03 05:00,268.72,0
86,11.03 06:00,281.09,0
86,11.03 07:00,123.45,0
86,11.03 08:00,209.1,0
86,11.03 09:00,500.6,0
86,11.03 10:00,340.48,0
86,11.03 11:00,664.23,0
86,11.03 12:00,586.92,0
86,11.03 13:00,348.96,0
86,11.03 14:00,445.6,0
86,11.03 15:00,479.27,0
86,11.03 16:00,587.51,0
86,11.03 17:00,355.42,0
86,11.03 18:00,276.79,0
86,11.03 19:00,327.54,0
86,11.03 20:00,491.4,0
86,11.03 21:00,516.29,0
86,11.03 22:00,443.58,0
86,11.03 23:00,637.66,0
87,01.03 00:00,390.54,0
87,01.03 01:00,504.65,0
87,01.03 02:00,457.26,0
87,01.03 03:00,459.08,0
87,01.03 04:00,470.07,0
87,01.03 05:00,489.53,0
87,01.03 06:00,241.59,0
87,01.03 07:00,498.38,0
87,01.03 08:00,0.0,1
87,01.03 09:00,505.83,0
87,01.03 10:00,345.58,0
87,01.03 11:00,453.54,0
87,01.03 12:00,149.67,0
87,01.03 13:00,248.65,0
87,01.03 14:00,209.32,0
87,01.03 15:00,573.9,0
87,01.03 16:00,536.44,0
87,01.03 17:00,180.42,0
87,01.03 18:00,427.2,0
87,01.03 19:00,457.5,0
87,01.03 20:00,145.33,0
87,01.03 21:00,408.01,0
87,01.03 22:00,487.3,0
87,01.03 23:00,230.64,0
87,02.03 00:00,444.4,0
87,02.03 01:00,441.51,0
87,02.03 02:00,257.3,0
87,02.03 03:00,100.79,0
87,02.03 04:00,135.48,0
87,02.03 05:00,385.62,0
87,02.03 06:00,637.19,0
87,02.03 07:00,371.83,0
87,02.03 08:00,447.27,0
87,02.03 09:00,488.49,0
87,02.03 10:00,419.85,0
87,02.03 11:00,543.32,0
87,02.03 12:00,516.09,0
87,02.03 13:00,543.64,0
87,02.03 14:00,241.67,0
87,02.03 15:00,346.88,0
87,02.03 16:00,176.71,0
87,02.03 17:00,192.4,0
87,02.03 18:00,107.31,0
87,02.03 19:00,427.03,0
87,02.03 20:00,146.97,0
87,02.03 21:00,295.18,0
87,02.03 22:00,188.65,0
87,02.03 23:00,579.38,0
87,03.03 00:00,147.97,0
87,03.03 01:00,404.76,0
87,03.03 02:00,467.02,0
87,03.03 03:00,515.16,0
87,03.03 04:00,392.19,0
87,03.03 05:00,72.91,0
87,03.03 06:00,401.23,0
87,03.03 07:00,317.99,0
87,03.03 08:00,451.56,0
87,03.03 09:00,555.25,0
87,03.03 10:00,200.83,0
87,03.03 11:00,87.12,0
87,03.03 12:00,347.38,0
87,03.03 13:00,253.38,0
87,03.03 14:00,555.94,0
87,03.03 15:00,115.32,0
87,03.03 16:00,176.72,0
87,03.03 17:00,616.69,0
87,03.03 18:00,0.0,1
87,03.03 19:00,98.71,0
87,03.03 20:00,553.35,0
87,03.03 21:00,472.63,0
87,03.03 22:00,473.14,0
87,03.03 23:00,306.68,0
87,04.03 00:00,407.8,0
87,04.03 01:00,393.99,0
87,04.03 02:00,461.77,0
87,04.03 03:00,577.52,0
87,04.03 04:00,333.81,0
87,04.03 05:00,372.46,0
87,04.03 06:00,501.83,0
87,04.03 07:00,349.15,0
87,04.03 08:00,543.59,0
87,04.03 09:00,483.81,0
87,04.03 10:00,502.15,0
87,04.03 11:00,455.58,0
87,04.03 12:00,289.6,0
87,04.03 13:00,578.23,0
87,04.03 14:00,247.46,0
87,04.03 15:00,499.08,0
87,04.03 16:00,150.32,0
87,04.03 17:00,509.08,0
87,04.03 18:00,272.84,0
87,04.03 19:00,180.76,0
87,04.03 20:00,537.85,0
87,04.03 21:00,507.36,0
87,04.03 22:00,523.69,0
87,04.03 23:00,598.62,0
87,05.03 00:00,387.12,0
87,05.03 01:00,0.0,1
87,05.03 02:00,109.61,0
87,05.03 03:00,419.58,0
87,05.03 04:00,223.27,0
87,05.03 05:00,163.27,0
87,05.03 06:00,500.12,0
87,05.03 07:00,379.46,0
87,05.03 08:00,428.23,0
87,05.03 09:00,337.89,0
87,05.03 10:00,493.71,0
87,05.03 11:00,100.72,0
87,05.03 12:00,70.5,0
87,05.03 13:00,477.4,0
87,05.03 14:00,327.63,0
87,05.03 15:00,612.16,0
87,05.03 16:00,503.83,0
87,05.03 17:00,616.34,0
87,05.03 18:00,81.9,0
87,05.03 19:00,265.28,0
87,05.03 20:00,574.02,0
87,05.03 21:00,317.6,0
87,05.03 22:00,545.2,0
87,05.03 23:00,373.47,0
87,06.03 00:00,442.74,0
87,06.03 01:00,444.26,0
87,06.03 02:00,377.69,0
87,06.03 03:00,399.63,0
87,06.03 04:00,0.0,1
87,06.03 05:00,124.6,0
87,06.03 06:00,141.68,0
87,06.03 07:00,626.69,0
87,06.03 08:00,537.51,0
87,06.03 09:00,375.74,0
87,06.03 10:00,366.24,0
87,06.03 11:00,549.99,0
87,06.03 12:00,482.0,0
87,06.03 13:00,528.59,0
87,06.03 14:00,381.16,0
87,06.03 15:00,207.48,0
87,06.03 16:00,406.99,0
87,06.03 17:00,471.98,0
87,06.03 18:00,623.14,0
87,06.03 19:00,179.27,0
87,06.03 20:00,553.76,0
87,06.03 21:00,285.57,0
87,06.03 22:00,241.41,0
87,06.03 23:00,254.42,0
87,07.03 00:00,226.12,0
87,07.03 01:00,544.28,0
87,07.03 02:00,542.76,0
87,07.03 03:00,586.02,0
87,07.03 04:00,438.09,0
87,07.03 05:00,485.88,0
87,07.03 06:00,580.99,0
87,07.03 07:00,434.83,0
87,07.03 08:00,515.28,0
87,07.03 09:00,625.12,0
87,07.03 10:00,308.4,0
87,07.03 11:00,274.17,0
87,07.03 12:00,392.47,0
87,07.03 13:00,500.95,0
87,07.03 14:00,568.21,0
87,07.03 15:00,422.25,0
87,07.03 16:00,592.76,0
87,07.03 17:00,435.43,0
87,07.03 18:00,523.67,0
87,07.03 19:00,371.94,0
87,07.03 20:00,476.99,0
87,07.03 21:00,510.16,0
87,07.03 22:00,331.5,0
87,07.03 23:00,117.63,0
87,08.03 00:00,125.85,0
87,08.03 01:00,329.88,0
87,08.03 02:00,433.7,0
87,08.03 03:00,159.15,0
87,08.03 04:00,499.21,0
87,08.03 05:00,342.39,0
87,08.03 06:00,0.0,1
87,08.03 07:00,386.85,0
87,08.03 08:00,547.76,0
87,08.03 09:00,302.84,0
87,08.03 10:00,463.25,0
87,08.03 11:00,382.93,0
87,08.03 12:00,0.0,1
87,08.03 13:00,538.68,0
87,08.03 14:00,516.07,0
87,08.03 15:00,205.19,0
87,08.03 16:00,521.05,0
87,08.03 17:00,593.75,0
87,08.03 18:00,550.36,0
87,08.03 19:00,569.45,0
87,08.03 20:00,185.92,0
87,08.03 21:00,398.3,0
87,08.03 22:00,152.82,0
87,08.03 23:00,508.07,0
87,09.03 00:00,559.58,0
87,09.03 01:00,302.35,0
87,09.03 02:00,530.02,0
87,09.03 03:00,336.91,0
87,09.03 04:00,480.98,0
87,09.03 05:00,529.79,0
87,09.03 06:00,320.23,0
87,09.03 07:00,459.48,0
87,09.03 08:00,136.36,0
87,09.03 09:00,488.24,0
87,09.03 10:00,517.8,0
87,09.03 11:00,428.73,0
87,09.03 12:00,543.18,0
87,09.03 13:00,617.85,0
87,09.03 14:00,6.91,1
87,09.03 15:00,544.87,0
87,09.03 16:00,515.51,0
87,09.03 17:00,501.06,0
87,09.03 18:00,549.67,0
87,09.03 19:00,235.06,0
87,09.03 20:00,550.2,0
87,09.03 21:00,127.56,0
87,09.03 22:00,576.73,0
87,09.03 23:00,416.8,0
87,10.03 00:00,573.31,0
87,10.03 01:00,106.76,0
87,10.03 02:00,510.25,0
87,10.03 03:00,493.34,0
87,10.03 04:00,501.85,0
87,10.03 05:00,14.46,1
87,10.03 06:00,518.65,0
87,10.03 07:00,517.39,0
87,10.03 08:00,595.36,0
87,10.03 09:00,303.79,0
87,10.03 10:00,314.58,0
87,10.03 11:00,565.35,0
87,10.03 12:00,444.37,0
87,10.03 13:00,669.41,0
87,10.03 14:00,73.44,0
87,10.03 15:00,346.26,0
87,10.03 16:00,442.51,0
87,10.03 17:00,534.85,0
87,10.03 18:00,590.43,0
87,10.03 19:00,469.0,0
87,10.03 20:00,669.33,0
87,10.03 21:00,88.35,0
87,10.03 22:00,281.82,0
87,10.03 23:00,248.79,0
87,11.03 00:00,270.62,0
87,11.03 01:00,537.69,0
87,11.03 02:00,446.18,0
87,11.03 03:00,413.76,0
87,11.03 04:00,460.55,0
87,11.03 05:00,169.89,0
87,11.03 06:00,340.56,0
87,11.03 07:00,518.6,0
87,11.03 08:00,318.25,0
87,11.03 09:00,113.2,0
87,11.03 10:00,329.9,0
87,11.03 11:00,605.92,0
87,11.03 12:00,305.8,0
87,11.03 13:00,95.99,0
87,11.03 14:00,344.52,0
87,11.03 15:00,113.17,0
87,11.03 16:00,74.8,0
87,11.03 17:00,0.0,1
87,11.03 18:00,551.98,0
87,11.03 19:00,540.55,0
87,11.03 20:00,13.78,1
87,11.03 21:00,499.96,0
87,11.03 22:00,518.2,0
87,11.03 23:00,403.76,0
88,01.03 00:00,206.96,0
88,01.03 01:00,367.7,0
88,01.03 02:00,0.0,1
88,01.03 03:00,214.37,0
88,01.03 04:00,308.95,0
88,01.03 05:00,546.61,0
88,01.03 06:00,399.59,0
88,01.03 07:00,425.1,0
88,01.03 08:00,531.7,0
88,01.03 09:00,101.56,0
88,01.03 10:00,421.78,0
88,01.03 11:00,355.52,0
88,01.03 12:00,334.9,0
88,01.03 13:00,132.72,0
88,01.03 14:00,412.46,0
88,01.03 15:00,449.29,0
88,01.03 16:00,362.55,0
88,01.03 17:00,79.2,0
88,01.03 18:00,495.53,0
88,01.03 19:00,556.48,0
88,01.03 20:00,299.38,0
88,01.03 21:00,351.59,0
88,01.03 22:00,173.29,0
88,01.03 23:00,486.19,0
88,02.03 00:00,301.54,0
88,02.03 01:00,518.29,0
88,02.03 02:00,0.0,1
88,02.03 03:00,6.75,1
88,02.03 04:00,323.57,0
88,02.03 05:00,392.88,0
88,02.03 06:00,0.0,1
88,02.03 07:00,413.2,0
88,02.03 08:00,175.07,0
88,02.03 09:00,271.98,0
88,02.03 10:00,561.43,0
88,02.03 11:00,154.03,0
88,02.03 12:00,438.78,0
88,02.03 13:00,275.98,0
88,02.03 14:00,370.7,0
88,02.03 15:00,390.74,0
88,02.03 16:00,454.18,0
88,02.03 17:00,451.47,0
88,02.03 18:00,142.03,0
88,02.03 19:00,217.28,0
88,02.03 20:00,506.87,0
88,02.03 21:00,496.79,0
88,02.03 22:00,0.0,1
88,02.03 23:00,261.99,0
88,03.03 00:00,325.88,0
88,03.03 01:00,369.27,0
88,03.03 02:00,513.42,0
88,03.03 03:00,282.72,0
88,03.03 04:00,424.25,0
88,03.03 05:00,446.58,0
88,03.03 06:00,436.77,0
88,03.03 07:00,113.34,0
88,03.03 08:00,0.0,1
88,03.03 09:00,215.11,0
88,03.03 10:00,454.58,0
88,03.03 11:00,89.52,0
88,03.03 12:00,0.0,1
88,03.03 13:00,492.91,0
88,03.03 14:00,294.92,0
88,03.03 15:00,251.62,0
88,03.03 16:00,419.87,0
88,03.03 17:00,391.27,0
88,03.03 18:00,429.0,0
88,03.03 19:00,82.35,0
88,03.03 20:00,514.71,0
88,03.03 21:00,230.97,0
88,03.03 22:00,251.79,0
88,03.03 23:00,330.62,0
88,04.03 00:00,283.59,0
88,04.03 01:00,391.91,0
88,04.03 02:00,363.38,0
88,04.03 03:00,147.3,0
88,04.03 04:00,453.04,0
88,04.03 05:00,450.01,0
88,04.03 06:00,336.77,0
88,04.03 07:00,80.45,0
88,04.03 08:00,512.77,0
88,04.03 09:00,514.72,0
88,04.03 10:00,479.17,0
88,04.03 11:00,0.0,1
88,04.03 12:00,349.19,0
88,04.03 13:00,467.43,0
88,04.03 14:00,284.61,0
88,04.03 15:00,426.76,0
88,04.03 16:00,291.61,0
88,04.03 17:00,389.31,0
88,04.03 18:00,92.05,0
88,04.03 19:00,154.88,0
88,04.03 20:00,432.14,0
88,04.03 21:00,457.27,0
88,04.03 22:00,163.86,0
88,04.03 23:00,514.41,0
88,05.03 00:00,363.48,0
88,05.03 01:00,421.24,0
88,05.03 02:00,489.24,0
88,05.03 03:00,409.79,0
88,05.03 04:00,368.79,0
88,05.03 05:00,486.67,0
88,05.03 06:00,327.89,0
88,05.03 07:00,0.0,1
88,05.03 08:00,444.82,0
88,05.03 09:00,72.27,0
88,05.03 10:00,117.92,0
88,05.03 11:00,508.91,0
88,05.03 12:00,441.54,0
88,05.03 13:00,461.84,0
88,05.03 14:00,100.81,0
88,05.03 15:00,133.86,0
88,05.03 16:00,268.27,0
88,05.03 17:00,437.41,0
88,05.03 18:00,365.18,0
88,05.03 19:00,411.52,0
88,05.03 20:00,481.16,0
88,05.03 21:00,0.0,1
88,05.03 22:00,476.13,0
88,05.03 23:00,483.15,0
88,06.03 00:00,454.23,0
88,06.03 01:00,229.74,0
88,06.03 02:00,428.42,0
88,06.03 03:00,571.84,0
88,06.03 04:00,465.19,0
88,06.03 05:00,319.43,0
88,06.03 06:00,206.85,0
88,06.03 07:00,202.68,0
88,06.03 08:00,333.51,0
88,06.03 09:00,478.32,0
88,06.03 10:00,495.64,0
88,06.03 11:00,384.77,0
88,06.03 12:00,116.87,0
88,06.03 13:00,149.71,0
88,06.03 14:00,148.25,0
88,06.03 15:00,497.32,0
88,06.03 16:00,113.31,0
88,06.03 17:00,322.2,0
88,06.03 18:00,410.16,0
88,06.03 19:00,442.86,0
88,06.03 20:00,175.58,0
88,06.03 21:00,294.14,0
88,06.03 22:00,548.72,0
88,06.03 23:00,378.05,0
88,07.03 00:00,121.96,0
88,07.03 01:00,9.69,1
88,07.03 02:00,401.03,0
88,07.03 03:00,285.32,0
88,07.03 04:00,402.09,0
88,07.03 05:00,408.82,0
88,07.03 06:00,140.56,0
88,07.03 07:00,221.13,0
88,07.03 08:00,401.42,0
88,07.03 09:00,268.34,0
88,07.03 10:00,517.45,0
88,07.03 11:00,219.42,0
88,07.03 12:00,176.57,0
88,07.03 13:00,251.43,0
88,07.03 14:00,98.07,0
88,07.03 15:00,317.74,0
88,07.03 16:00,477.54,0
88,07.03 17:00,287.15,0
88,07.03 18:00,140.7,0
88,07.03 19:00,261.49,0
88,07.03 20:00,207.72,0
88,07.03 21:00,423.39,0
88,07.03 22:00,220.17,0
88,07.03 23:00,0.0,1
88,08.03 00:00,0.0,1
88,08.03 01:00,418.62,0
88,08.03 02:00,410.35,0
88,08.03 03:00,363.84,0
88,08.03 04:00,86.66,0
88,08.03 05:00,255.27,0
88,08.03 06:00,136.9,0
88,08.03 07:00,375.62,0
88,08.03 08:00,148.69,0
88,08.03 09:00,512.78,0
88,08.03 10:00,252.17,0
88,08.03 11:00,468.27,0
88,08.03 12:00,317.61,0
88,08.03 13:00,416.69,0
88,08.03 14:00,0.0,1
88,08.03 15:00,87.52,0
88,08.03 16:00,98.96,0
88,08.03 17:00,365.01,0
88,08.03 18:00,182.59,0
88,08.03 19:00,111.19,0
88,08.03 20:00,234.58,0
88,08.03 21:00,174.76,0
88,08.03 22:00,0.0,1
88,08.03 23:00,436.28,0
88,09.03 00:00,367.54,0
88,09.03 01:00,123.69,0
88,09.03 02:00,387.75,0
88,09.03 03:00,90.68,0
88,09.03 04:00,401.39,0
88,09.03 05:00,415.93,0
88,09.03 06:00,319.21,0
88,09.03 07:00,0.0,1
88,09.03 08:00,487.7,0
88,09.03 09:00,352.42,0
88,09.03 10:00,254.48,0
88,09.03 11:00,8.88,1
88,09.03 12:00,358.77,0
88,09.03 13:00,370.14,0
88,09.03 14:00,520.06,0
88,09.03 15:00,422.46,0
88,09.03 16:00,261.03,0
88,09.03 17:00,157.65,0
88,09.03 18:00,122.58,0
88,09.03 19:00,529.98,0
88,09.03 20:00,369.93,0
88,09.03 21:00,288.1,0
88,09.03 22:00,266.2,0
88,09.03 23:00,120.72,0
88,10.03 00:00,470.17,0
88,10.03 01:00,126.68,0
88,10.03 02:00,327.22,0
88,10.03 03:00,451.8,0
88,10.03 04:00,293.41,0
88,10.03 05:00,298.32,0
88,10.03 06:00,396.48,0
88,10.03 07:00,180.07,0
88,10.03 08:00,377.78,0
88,10.03 09:00,446.05,0
88,10.03 10:00,401.89,0
88,10.03 11:00,291.26,0
88,10.03 12:00,405.86,0
88,10.03 13:00,112.99,0
88,10.03 14:00,153.29,0
88,10.03 15:00,413.55,0
88,10.03 16:00,170.83,0
88,10.03 17:00,403.87,0
88,10.03 18:00,74.4,0
88,10.03 19:00,395.19,0
88,10.03 20:00,514.06,0
88,10.03 21:00,318.97,0
88,10.03 22:00,82.91,0
88,10.03 23:00,318.01,0
88,11.03 00:00,328.48,0
88,11.03 01:00,320.28,0
88,11.03 02:00,262.07,0
88,11.03 03:00,324.54,0
88,11.03 04:00,476.74,0
88,11.03 05:00,253.01,0
88,11.03 06:00,297.9,0
88,11.03 07:00,330.23,0
88,11.03 08:00,141.22,0
88,11.03 09:00,400.46,0
88,11.03 10:00,423.36,0
88,11.03 11:00,293.79,0
88,11.03 12:00,412.57,0
88,11.03 13:00,423.2,0
88,11.03 14:00,266.75,0
88,11.03 15:00,287.09,0
88,11.03 16:00,275.85,0
88,11.03 17:00,286.08,0
88,11.03 18:00,473.63,0
88,11.03 19:00,81.92,0
88,11.03 20:00,449.62,0
88,11.03 21:00,474.61,0
88,11.03 22:00,318.1,0
88,11.03 23:00,376.36,0
89,01.03 00:00,552.73,0
89,01.03 01:00,298.26,0
89,01.03 02:00,322.7,0
89,01.03 03:00,514.53,0
89,01.03 04:00,208.66,0
89,01.03 05:00,261.37,0
89,01.03 06:00,414.84,0
89,01.03 07:00,507.86,0
89,01.03 08:00,136.69,0
89,01.03 09:00,489.38,0
89,01.03 10:00,92.68,0
89,01.03 11:00,452.13,0
89,01.03 12:00,363.87,0
89,01.03 13:00,352.27,0
89,01.03 14:00,122.88,0
89,01.03 15:00,407.18,0
89,01.03 16:00,213.96,0
89,01.03 17:00,222.93,0
89,01.03 18:00,368.94,0
89,01.03 19:00,287.04,0
89,01.03 20:00,493.69,0
89,01.03 21:00,425.73,0
89,01.03 22:00,441.05,0
89,01.03 23:00,155.26,0
89,02.03 00:00,0.0,1
89,02.03 01:00,130.07,0
89,02.03 02:00,449.55,0
89,02.03 03:00,491.84,0
89,02.03 04:00,460.47,0
89,02.03 05:00,83.73,0
89,02.03 06:00,96.99,0
89,02.03 07:00,457.25,0
89,02.03 08:00,356.4,0
89,02.03 09:00,13.28,1
89,02.03 10:00,568.04,0
89,02.03 11:00,539.53,0
89,02.03 12:00,478.3,0
89,02.03 13:00,137.43,0
89,02.03 14:00,424.95,0
89,02.03 15:00,543.34,0
89,02.03 16:00,447.07,0
89,02.03 17:00,549.96,0
89,02.03 18:00,397.41,0
89,02.03 19:00,300.94,0
89,02.03 20:00,517.95,0
89,02.03 21:00,423.98,0
89,02.03 22:00,149.09,0
89,02.03 23:00,393.48,0
89,03.03 00:00,102.74,0
89,03.03 01:00,452.06,0
89,03.03 02:00,88.34,0
89,03.03 03:00,451.71,0
89,03.03 04:00,295.97,0
89,03.03 05:00,441.94,0
89,03.03 06:00,380.8,0
89,03.03 07:00,349.64,0
89,03.03 08:00,203.13,0
89,03.03 09:00,448.78,0
89,03.03 10:00,426.87,0
89,03.03 11:00,274.69,0
89,03.03 12:00,407.59,0
89,03.03 13:00,426.02,0
89,03.03 14:00,516.4,0
89,03.03 15:00,443.48,0
89,03.03 16:00,483.28,0
89,03.03 17:00,453.91,0
89,03.03 18:00,75.41,0
89,03.03 19:00,482.65,0
89,03.03 20:00,14.72,1
89,03.03 21:00,563.76,0
89,03.03 22:00,196.31,0
89,03.03 23:00,513.7,0
89,04.03 00:00,153.85,0
89,04.03 01:00,129.92,0
89,04.03 02:00,530.7,0
89,04.03 03:00,457.85,0
89,04.03 04:00,495.79,0
89,04.03 05:00,446.91,0
89,04.03 06:00,247.51,0
89,04.03 07:00,335.66,0
89,04.03 08:00,271.35,0
89,04.03 09:00,381.94,0
89,04.03 10:00,433.93,0
89,04.03 11:00,155.52,0
89,04.03 12:00,219.13,0
